iso3c_producing,GAEZ_category,tonnes_producing_crop
KGZ,Maize,691149.6434805393
KGZ,Millet,0
KGZ,Oilpalmfruit,0
KGZ,Olives,0
KGZ,Othercereals,84.8683853149414
KGZ,PotatoAndSweetpotato,1334674.9807067811
KGZ,Pulses,117367.5107908994
KGZ,Rapeseed,0
KGZ,Rice,43686.6543905884
KGZ,Sorghum,0
KGZ,Soybean,0
KGZ,Stimulants,0
KGZ,Sugarbeet,507975.7221198082
KGZ,Sugarcane,0
KGZ,Sunflower,11976.555753052235
KGZ,Tobacco,1061.505016778363
KGZ,Vegetables,1111205.0975680947
KGZ,Wheat,542954.0152653456
KGZ,Yamsandotherroots,0
KHM,Banana,426921.7633395642
KHM,Barley,0
KHM,Cassava,7727931.453341398
KHM,Cotton,0
KHM,CropsNES,405065.62132264674
KHM,Groundnut,19708.302572880406
KHM,Maize,907560.7071777582
KHM,Millet,0
KHM,Oilpalmfruit,0
KHM,Olives,0
KHM,Othercereals,0.07477716356515884
KHM,PotatoAndSweetpotato,43755.367354672955
KHM,Pulses,79328.75472496566
KHM,Rapeseed,0
KHM,Rice,11060310.004071087
KHM,Sorghum,0
KHM,Soybean,176050.56927891076
KHM,Stimulants,2.689610004425049
KHM,Sugarbeet,0
KHM,Sugarcane,834891.8951728344
KHM,Sunflower,0
KHM,Tobacco,13937.542638903484
KHM,Vegetables,665417.4733018279
KHM,Wheat,0
KHM,Yamsandotherroots,40050.24776691498
KIR,Banana,0
KIR,Barley,0
KIR,Cassava,0
KIR,Cotton,0
KIR,CropsNES,0
KIR,Groundnut,0
KIR,Maize,0
KIR,Millet,0
KIR,Oilpalmfruit,0
KIR,Olives,0
KIR,Othercereals,0
KIR,PotatoAndSweetpotato,0
KIR,Pulses,0
KIR,Rapeseed,0
KIR,Rice,0
KIR,Sorghum,0
KIR,Soybean,0
KIR,Stimulants,0
KIR,Sugarbeet,0
KIR,Sugarcane,0
KIR,Sunflower,0
KIR,Tobacco,0
KIR,Vegetables,0
KIR,Wheat,0
KIR,Yamsandotherroots,0
KNA,Banana,0
KNA,Barley,0
KNA,Cassava,0
KNA,Cotton,0
KNA,CropsNES,0
KNA,Groundnut,0
KNA,Maize,0
KNA,Millet,0
KNA,Oilpalmfruit,0
KNA,Olives,0
KNA,Othercereals,0
KNA,PotatoAndSweetpotato,0
KNA,Pulses,0
KNA,Rapeseed,0
KNA,Rice,0
KNA,Sorghum,0
KNA,Soybean,0
KNA,Stimulants,0
KNA,Sugarbeet,0
KNA,Sugarcane,0
KNA,Sunflower,0
KNA,Tobacco,0
KNA,Vegetables,0
KNA,Wheat,0
KNA,Yamsandotherroots,0
KOR,Banana,0
KOR,Barley,106683.0462436974
KOR,Cassava,0
KOR,Cotton,0
KOR,CropsNES,3307780.106903553
KOR,Groundnut,8256.939135976136
KOR,Maize,81687.76778974012
KOR,Millet,0
KOR,Oilpalmfruit,0
KOR,Olives,0
KOR,Othercereals,0
KOR,PotatoAndSweetpotato,924631.9765217304
KOR,Pulses,17718.067803216167
KOR,Rapeseed,0
KOR,Rice,5320117.717523336
KOR,Sorghum,0
KOR,Soybean,98710.51994558796
KOR,Stimulants,0
KOR,Sugarbeet,0
KOR,Sugarcane,0
KOR,Sunflower,0
KOR,Tobacco,28301.67455731053
KOR,Vegetables,9570081.706417084
KOR,Wheat,20610.516264180653
KOR,Yamsandotherroots,0
KWT,Banana,0
KWT,Barley,8287.422873020172
KWT,Cassava,0
KWT,Cotton,0
KWT,CropsNES,68450.23487854004
KWT,Groundnut,0
KWT,Maize,15027.405437469482
KWT,Millet,0
KWT,Oilpalmfruit,0
KWT,Olives,0
KWT,Othercereals,0
KWT,PotatoAndSweetpotato,34957.64013671875
KWT,Pulses,0
KWT,Rapeseed,0
KWT,Rice,0
KWT,Sorghum,0
KWT,Soybean,0
KWT,Stimulants,0
KWT,Sugarbeet,0
KWT,Sugarcane,0
KWT,Sunflower,0
KWT,Tobacco,0
KWT,Vegetables,319435.7917480469
KWT,Wheat,749.9790068864822
KWT,Yamsandotherroots,0
LAO,Banana,1147819.130060196
LAO,Barley,0
LAO,Cassava,2919283.58623895
LAO,Cotton,4579.998334132135
LAO,CropsNES,486840.48069142736
LAO,Groundnut,42932.66957400739
LAO,Maize,833161.1208665967
LAO,Millet,0
LAO,Oilpalmfruit,0
LAO,Olives,0
LAO,Othercereals,176.37433466594666
LAO,PotatoAndSweetpotato,113312.18876619334
LAO,Pulses,17247.143558814743
LAO,Rapeseed,0
LAO,Rice,3670539.106134534
LAO,Sorghum,0
LAO,Soybean,13407.580830498599
LAO,Stimulants,172057.5673839301
LAO,Sugarbeet,0
LAO,Sugarcane,1583699.220707655
LAO,Sunflower,0
LAO,Tobacco,36751.814979076385
LAO,Vegetables,1248774.9275932685
LAO,Wheat,0
LAO,Yamsandotherroots,885.8142824657261
LBN,Banana,114989.06379699707
LBN,Barley,29177.723272800446
LBN,Cassava,0
LBN,Cotton,8.249750137329102
LBN,CropsNES,747566.4670629501
LBN,Groundnut,9849.39390411973
LBN,Maize,8.71204662322998
LBN,Millet,0
LBN,Oilpalmfruit,0
LBN,Olives,80262.76509666443
LBN,Othercereals,0
LBN,PotatoAndSweetpotato,547446.2026370764
LBN,Pulses,9644.12460495159
LBN,Rapeseed,0
LBN,Rice,0
LBN,Sorghum,0
LBN,Soybean,0
LBN,Stimulants,0
LBN,Sugarbeet,728.03070068359375
LBN,Sugarcane,0
LBN,Sunflower,0
LBN,Tobacco,9205.845599651337
LBN,Vegetables,749055.75152421
LBN,Wheat,105379.06667995453
LBN,Yamsandotherroots,0
LBR,Banana,211058.7643483281
LBR,Barley,0
LBR,Cassava,615729.9437580109
LBR,Cotton,0
LBR,CropsNES,31669.9192661494
LBR,Groundnut,6441.79291331023
LBR,Maize,0
LBR,Millet,0
LBR,Oilpalmfruit,184663.26646631956
LBR,Olives,0
LBR,Othercereals,304.4156188964844
LBR,PotatoAndSweetpotato,23633.627208565857
LBR,Pulses,3562.615212524077
LBR,Rapeseed,0
LBR,Rice,262193.64432764053
LBR,Sorghum,0
LBR,Soybean,3339.100384000689
LBR,Stimulants,7051.4956614002585
LBR,Sugarbeet,0
LBR,Sugarcane,278550.5552177429
LBR,Sunflower,0
LBR,Tobacco,0
LBR,Vegetables,117209.57013750076
LBR,Wheat,0
LBR,Yamsandotherroots,97750.80794751644
LBY,Banana,0
LBY,Barley,72948.51207625866
LBY,Cassava,0
LBY,Cotton,0
LBY,CropsNES,731323.561042082
LBY,Groundnut,16102.0101733841
LBY,Maize,0
LBY,Millet,6243.968047335728
LBY,Oilpalmfruit,0
LBY,Olives,172750.2547454834
LBY,Othercereals,0
LBY,PotatoAndSweetpotato,333963.0966897905
LBY,Pulses,9492.02221206098
LBY,Rapeseed,0
LBY,Rice,0
LBY,Sorghum,0
LBY,Soybean,0
LBY,Stimulants,0
LBY,Sugarbeet,0
LBY,Sugarcane,0
LBY,Sunflower,0
LBY,Tobacco,1231.3753631080035
LBY,Vegetables,714596.5223756436
LBY,Wheat,125411.19093134347
LBY,Yamsandotherroots,0
LCA,Banana,0
LCA,Barley,0
LCA,Cassava,0
LCA,Cotton,0
LCA,CropsNES,0
LCA,Groundnut,0
LCA,Maize,0
LCA,Millet,0
LCA,Oilpalmfruit,0
LCA,Olives,0
LCA,Othercereals,0
LCA,PotatoAndSweetpotato,0
LCA,Pulses,0
LCA,Rapeseed,0
LCA,Rice,0
LCA,Sorghum,0
LCA,Soybean,0
LCA,Stimulants,0
LCA,Sugarbeet,0
LCA,Sugarcane,0
LCA,Sunflower,0
LCA,Tobacco,0
LCA,Vegetables,0
LCA,Wheat,0
LCA,Yamsandotherroots,0
LIE,Banana,0
LIE,Barley,0
LIE,Cassava,0
LIE,Cotton,0
LIE,CropsNES,0
LIE,Groundnut,0
LIE,Maize,0
LIE,Millet,0
LIE,Oilpalmfruit,0
LIE,Olives,0
LIE,Othercereals,0
LIE,PotatoAndSweetpotato,0
LIE,Pulses,0
LIE,Rapeseed,0
LIE,Rice,0
LIE,Sorghum,0
LIE,Soybean,0
LIE,Stimulants,0
LIE,Sugarbeet,0
LIE,Sugarcane,0
LIE,Sunflower,0
LIE,Tobacco,0
LIE,Vegetables,0
LIE,Wheat,0
LIE,Yamsandotherroots,0
LKA,Banana,0
LKA,Barley,0
LKA,Cassava,303625.349352777
LKA,Cotton,0
LKA,CropsNES,3674412.962661743
LKA,Groundnut,33968.87487232685
LKA,Maize,339645.9672050476
LKA,Millet,0
LKA,Oilpalmfruit,0
LKA,Olives,0
LKA,Othercereals,0
LKA,PotatoAndSweetpotato,122698.60401099175
LKA,Pulses,18816.32804841362
LKA,Rapeseed,0
LKA,Rice,4547053.5660095215
LKA,Sorghum,0
LKA,Soybean,0
LKA,Stimulants,296251.6793756485
LKA,Sugarbeet,0
LKA,Sugarcane,777879.4920063019
LKA,Sunflower,0
LKA,Tobacco,9395.506318971515
LKA,Vegetables,1245766.38272959
LKA,Wheat,0
LKA,Yamsandotherroots,563200.0269595385
LSO,Banana,0
LSO,Barley,477.73091571358964
LSO,Cassava,0
LSO,Cotton,0
LSO,CropsNES,14733.942634394625
LSO,Groundnut,0
LSO,Maize,55200.94358856976
LSO,Millet,0
LSO,Oilpalmfruit,0
LSO,Olives,0
LSO,Othercereals,54.8204243183136
LSO,PotatoAndSweetpotato,128512.0188626051
LSO,Pulses,3352.8036276723724
LSO,Rapeseed,124.06831359863281
LSO,Rice,0
LSO,Sorghum,11459.337668426335
LSO,Soybean,128.72019958496094
LSO,Stimulants,0
LSO,Sugarbeet,0
LSO,Sugarcane,0
LSO,Sunflower,16.6535701751709
LSO,Tobacco,0.9113950729370117
LSO,Vegetables,32128.63668809831
LSO,Wheat,3641.1679016952403
LSO,Yamsandotherroots,0
LTU,Banana,0
LTU,Barley,599029.5411329865
LTU,Cassava,0
LTU,Cotton,0
LTU,CropsNES,70474.96107336134
LTU,Groundnut,0
LTU,Maize,114596.60560167581
LTU,Millet,0
LTU,Oilpalmfruit,0
LTU,Olives,0
LTU,Othercereals,689275.5820634663
LTU,PotatoAndSweetpotato,277790.31755118817
LTU,Pulses,384343.3849025741
LTU,Rapeseed,856960.1350792646
LTU,Rice,0
LTU,Sorghum,0
LTU,Soybean,0
LTU,Stimulants,0
LTU,Sugarbeet,934789.1648321152
LTU,Sugarcane,0
LTU,Sunflower,3.947541281580925
LTU,Tobacco,0
LTU,Vegetables,216515.25077522546
LTU,Wheat,4289711.166975498
LTU,Yamsandotherroots,0
LUX,Banana,0
LUX,Barley,22351.913650512695
LUX,Cassava,0
LUX,Cotton,0
LUX,CropsNES,59981.45651245117
LUX,Groundnut,0
LUX,Maize,450.004994392395
LUX,Millet,0
LUX,Oilpalmfruit,0
LUX,Olives,0
LUX,Othercereals,4452.617694988847
LUX,PotatoAndSweetpotato,133162.773727417
LUX,Pulses,0
LUX,Rapeseed,5757.366011619568
LUX,Rice,0
LUX,Sorghum,0
LUX,Soybean,0
LUX,Stimulants,0
LUX,Sugarbeet,0
LUX,Sugarcane,0
LUX,Sunflower,0
LUX,Tobacco,0
LUX,Vegetables,575607.8019714355
LUX,Wheat,51772.15689086914
LUX,Yamsandotherroots,0
LVA,Banana,0
LVA,Barley,276774.8428466022
LVA,Cassava,0
LVA,Cotton,0
LVA,CropsNES,18592.103713437915
LVA,Groundnut,0
LVA,Maize,43.75948417186737
LVA,Millet,0
LVA,Oilpalmfruit,0
LVA,Olives,0
LVA,Othercereals,464247.497238636
LVA,PotatoAndSweetpotato,173506.17749857903
LVA,Pulses,109454.58091806434
LVA,Rapeseed,430789.27384495735
LVA,Rice,0
LVA,Sorghum,0
LVA,Soybean,0
LVA,Stimulants,0
LVA,Sugarbeet,3919.4170532226562
LVA,Sugarcane,0
LVA,Sunflower,1.057575510814786
LVA,Tobacco,0
LVA,Vegetables,62304.90557868779
LVA,Wheat,2513016.6017518044
LVA,Yamsandotherroots,0
MAC,Banana,0
MAC,Barley,0
MAC,Cassava,0
MAC,Cotton,0
MAC,CropsNES,0
MAC,Groundnut,0
MAC,Maize,0
MAC,Millet,0
MAC,Oilpalmfruit,0
MAC,Olives,0
MAC,Othercereals,0
MAC,PotatoAndSweetpotato,0
MAC,Pulses,0
MAC,Rapeseed,0
MAC,Rice,0
MAC,Sorghum,0
MAC,Soybean,0
MAC,Stimulants,0
MAC,Sugarbeet,0
MAC,Sugarcane,0
MAC,Sunflower,0
MAC,Tobacco,0
MAC,Vegetables,0
MAC,Wheat,0
MAC,Yamsandotherroots,0
MAF,Banana,0
MAF,Barley,0
MAF,Cassava,7.7991251945495605
MAF,Cotton,0
MAF,CropsNES,203.154052734375
MAF,Groundnut,0
MAF,Maize,0
MAF,Millet,0
MAF,Oilpalmfruit,0
MAF,Olives,0
MAF,Othercereals,0
MAF,PotatoAndSweetpotato,0
MAF,Pulses,0
MAF,Rapeseed,0
MAF,Rice,0
MAF,Sorghum,0
MAF,Soybean,0
MAF,Stimulants,0
MAF,Sugarbeet,0
MAF,Sugarcane,0
MAF,Sunflower,0
MAF,Tobacco,0
MAF,Vegetables,2820.501220703125
MAF,Wheat,0
MAF,Yamsandotherroots,94.22117614746094
MAR,Banana,513505.1866636276
MAR,Barley,1528969.7292518318
MAR,Cassava,0
MAR,Cotton,0
MAR,CropsNES,6109627.84882164
MAR,Groundnut,37757.64450938441
MAR,Maize,39681.58447226313
MAR,Millet,0
MAR,Oilpalmfruit,0
MAR,Olives,1633139.1882419586
MAR,Othercereals,18966.83367420872
MAR,PotatoAndSweetpotato,1777787.4351622507
MAR,Pulses,204137.18418957712
MAR,Rapeseed,4.566152393817902
MAR,Rice,60381.12034898251
MAR,Sorghum,0
MAR,Soybean,0
MAR,Stimulants,0
MAR,Sugarbeet,3301510.6151765585
MAR,Sugarcane,641360.8146159649
MAR,Sunflower,25520.104655062314
MAR,Tobacco,0.17491909489035606
MAR,Vegetables,4109332.6552171707
MAR,Wheat,4707864.571157854
MAR,Yamsandotherroots,0
MCO,Banana,0
MCO,Barley,0
MCO,Cassava,0
MCO,Cotton,0
MCO,CropsNES,0
MCO,Groundnut,0
MCO,Maize,0
MCO,Millet,0
MCO,Oilpalmfruit,0
MCO,Olives,0
MCO,Othercereals,0
MCO,PotatoAndSweetpotato,0
MCO,Pulses,0
MCO,Rapeseed,0
MCO,Rice,0
MCO,Sorghum,0
MCO,Soybean,0
MCO,Stimulants,0
MCO,Sugarbeet,0
MCO,Sugarcane,0
MCO,Sunflower,0
MCO,Tobacco,0
MCO,Vegetables,0
MCO,Wheat,0
MCO,Yamsandotherroots,0
MDA,Banana,0
MDA,Barley,177944.05709838867
MDA,Cassava,0
MDA,Cotton,0
MDA,CropsNES,1356823.0997009277
MDA,Groundnut,0
MDA,Maize,1971312.306274414
MDA,Millet,0
MDA,Oilpalmfruit,0
MDA,Olives,0
MDA,Othercereals,6075.615390658379
MDA,PotatoAndSweetpotato,186628.0436348915
MDA,Pulses,40438.46093606949
MDA,Rapeseed,72813.24680900574
MDA,Rice,0
MDA,Sorghum,0
MDA,Soybean,51524.37439370155
MDA,Stimulants,0
MDA,Sugarbeet,591679.3305206299
MDA,Sugarcane,0
MDA,Sunflower,761177.6984100342
MDA,Tobacco,530.828521264717
MDA,Vegetables,246404.74226379395
MDA,Wheat,1101270.1069641113
MDA,Yamsandotherroots,0
MDG,Banana,591760.9420037866
MDG,Barley,0
MDG,Cassava,2650859.805758536
MDG,Cotton,14170.956258651335
MDG,CropsNES,1112310.9835088253
MDG,Groundnut,60362.54962187802
MDG,Maize,225521.0792097738
MDG,Millet,0
MDG,Oilpalmfruit,0
MDG,Olives,0
MDG,Othercereals,0
MDG,PotatoAndSweetpotato,1376334.9850650937
MDG,Pulses,130698.85432532197
MDG,Rapeseed,0
MDG,Rice,4176171.9366113394
MDG,Sorghum,0
MDG,Soybean,0
MDG,Stimulants,75884.98158323858
MDG,Sugarbeet,0
MDG,Sugarcane,3235981.594469905
MDG,Sunflower,0
MDG,Tobacco,1384.9670025741216
MDG,Vegetables,427868.5830274299
MDG,Wheat,0
MDG,Yamsandotherroots,236792.91058842652
MDV,Banana,0
MDV,Barley,0
MDV,Cassava,0
MDV,Cotton,0
MDV,CropsNES,0
MDV,Groundnut,0
MDV,Maize,0
MDV,Millet,0
MDV,Oilpalmfruit,0
MDV,Olives,0
MDV,Othercereals,0
MDV,PotatoAndSweetpotato,0
MDV,Pulses,0
MDV,Rapeseed,0
MDV,Rice,0
MDV,Sorghum,0
MDV,Soybean,0
MDV,Stimulants,0
MDV,Sugarbeet,0
MDV,Sugarcane,0
MDV,Sunflower,0
MDV,Tobacco,0
MDV,Vegetables,0
MDV,Wheat,0
MDV,Yamsandotherroots,0
MEX,Banana,3635586.19674143
MEX,Barley,954204.4850114039
MEX,Cassava,0
MEX,Cotton,770113.7929183245
MEX,CropsNES,23265181.039517168
MEX,Groundnut,95027.83801286179
MEX,Maize,27397361.79496655
MEX,Millet,0
MEX,Oilpalmfruit,1443993.308933735
MEX,Olives,0
MEX,Othercereals,0
MEX,PotatoAndSweetpotato,1961791.8456247018
MEX,Pulses,1288437.987802724
MEX,Rapeseed,0
MEX,Rice,265760.47247861786
MEX,Sorghum,4491340.106664215
MEX,Soybean,254993.81748693436
MEX,Stimulants,212069.40601756133
MEX,Sugarbeet,0
MEX,Sugarcane,56177169.020833254
MEX,Sunflower,0
MEX,Tobacco,0
MEX,Vegetables,14925076.401510645
MEX,Wheat,3164596.2747473065
MEX,Yamsandotherroots,273346.13500028744
MHL,Banana,0
MHL,Barley,0
MHL,Cassava,0
MHL,Cotton,0
MHL,CropsNES,0
MHL,Groundnut,0
MHL,Maize,0
MHL,Millet,0
MHL,Oilpalmfruit,0
MHL,Olives,0
MHL,Othercereals,0
MHL,PotatoAndSweetpotato,0
MHL,Pulses,0
MHL,Rapeseed,0
MHL,Rice,0
MHL,Sorghum,0
MHL,Soybean,0
MHL,Stimulants,0
MHL,Sugarbeet,0
MHL,Sugarcane,0
MHL,Sunflower,0
MHL,Tobacco,0
MHL,Vegetables,0
MHL,Wheat,0
MHL,Yamsandotherroots,0
MKD,Banana,0
MKD,Barley,144452.26640450954
MKD,Cassava,0
MKD,Cotton,0
MKD,CropsNES,587039.5340971947
MKD,Groundnut,0
MKD,Maize,142997.4188707173
MKD,Millet,0
MKD,Oilpalmfruit,0
MKD,Olives,11751.385218679905
MKD,Othercereals,14926.74451366067
MKD,PotatoAndSweetpotato,183959.19031000137
MKD,Pulses,19145.529823586345
MKD,Rapeseed,296.0823827680433
MKD,Rice,19917.54730951786
MKD,Sorghum,0
MKD,Soybean,0
MKD,Stimulants,0
MKD,Sugarbeet,0
MKD,Sugarcane,0
MKD,Sunflower,6007.961704581976
MKD,Tobacco,24983.08380419016
MKD,Vegetables,686648.604981184
MKD,Wheat,241183.1984808445
MKD,Yamsandotherroots,0
MLI,Banana,490752.9400024414
MLI,Barley,0
MLI,Cassava,120142.28171994437
MLI,Cotton,575626.4818867017
MLI,CropsNES,1847343.2821408785
MLI,Groundnut,274337.5661241631
MLI,Maize,3681992.429440682
MLI,Millet,1742675.90569761
MLI,Oilpalmfruit,0
MLI,Olives,0
MLI,Othercereals,45199.79089014071
MLI,PotatoAndSweetpotato,718835.2041731966
MLI,Pulses,176854.1979210411
MLI,Rapeseed,0
MLI,Rice,3706488.2789313593
MLI,Sorghum,1525108.5781532768
MLI,Soybean,0
MLI,Stimulants,0
MLI,Sugarbeet,0
MLI,Sugarcane,580381.2718279362
MLI,Sunflower,0
MLI,Tobacco,1488.9101836979073
MLI,Vegetables,767914.9072304058
MLI,Wheat,27046.38523105532
MLI,Yamsandotherroots,93468.84052314702
MLT,Banana,0
MLT,Barley,0
MLT,Cassava,0
MLT,Cotton,0
MLT,CropsNES,11367.1533203125
MLT,Groundnut,0
MLT,Maize,0
MLT,Millet,0
MLT,Oilpalmfruit,0
MLT,Olives,0
MLT,Othercereals,0
MLT,PotatoAndSweetpotato,8035.904113769531
MLT,Pulses,0
MLT,Rapeseed,0
MLT,Rice,0
MLT,Sorghum,0
MLT,Soybean,0
MLT,Stimulants,0
MLT,Sugarbeet,0
MLT,Sugarcane,0
MLT,Sunflower,0
MLT,Tobacco,0
MLT,Vegetables,39669.20568847656
MLT,Wheat,0
MLT,Yamsandotherroots,0
MMR,Banana,61.43489456176758
MMR,Barley,0
MMR,Cassava,408928.549606306
MMR,Cotton,213936.57286007307
MMR,CropsNES,3657202.4589518756
MMR,Groundnut,1594970.4513458014
MMR,Maize,2152994.465020545
MMR,Millet,152189.80856631044
MMR,Oilpalmfruit,1048.622314453125
MMR,Olives,0
MMR,Othercereals,41.18998536467552
MMR,PotatoAndSweetpotato,547745.4589885888
MMR,Pulses,4960860.628326759
MMR,Rapeseed,256.0069274902344
MMR,Rice,26135472.39394605
MMR,Sorghum,200650.97281826008
MMR,Soybean,149456.80156523362
MMR,Stimulants,50595.189963091165
MMR,Sugarbeet,0
MMR,Sugarcane,11954757.84892559
MMR,Sunflower,213201.65318272635
MMR,Tobacco,17420.099125706125
MMR,Vegetables,4898700.182836078
MMR,Wheat,107203.50988689333
MMR,Yamsandotherroots,854638.5327295577
MNE,Banana,0
MNE,Barley,8894.777236938477
MNE,Cassava,0
MNE,Cotton,0
MNE,CropsNES,99730.76260328293
MNE,Groundnut,0
MNE,Maize,135523.4528374672
MNE,Millet,0
MNE,Oilpalmfruit,0
MNE,Olives,323.23675537109375
MNE,Othercereals,2597.0814332515
MNE,PotatoAndSweetpotato,79669.10185313225
MNE,Pulses,1610.5102636665106
MNE,Rapeseed,557.044984459877
MNE,Rice,0
MNE,Sorghum,0
MNE,Soybean,9304.120988368988
MNE,Stimulants,0
MNE,Sugarbeet,245254.689412117
MNE,Sugarcane,0
MNE,Sunflower,2451.289462134242
MNE,Tobacco,139.7543328590691
MNE,Vegetables,22900.324476242065
MNE,Wheat,33122.52711224556
MNE,Yamsandotherroots,0
MNG,Banana,0
MNG,Barley,5420.66782990098
MNG,Cassava,0
MNG,Cotton,0
MNG,CropsNES,27035.143780241575
MNG,Groundnut,0
MNG,Maize,0
MNG,Millet,0
MNG,Oilpalmfruit,0
MNG,Olives,0
MNG,Othercereals,19921.961197335273
MNG,PotatoAndSweetpotato,201759.86607614532
MNG,Pulses,1438.3587236112216
MNG,Rapeseed,11255.54441015336
MNG,Rice,0
MNG,Sorghum,0
MNG,Soybean,0
MNG,Stimulants,0
MNG,Sugarbeet,0
MNG,Sugarcane,0
MNG,Sunflower,169.15891933441162
MNG,Tobacco,0
MNG,Vegetables,131179.59119410254
MNG,Wheat,450957.9266591966
MNG,Yamsandotherroots,0
MNP,Banana,0
MNP,Barley,0
MNP,Cassava,0
MNP,Cotton,0
MNP,CropsNES,0
MNP,Groundnut,0
MNP,Maize,0
MNP,Millet,0
MNP,Oilpalmfruit,0
MNP,Olives,0
MNP,Othercereals,0
MNP,PotatoAndSweetpotato,0
MNP,Pulses,0
MNP,Rapeseed,0
MNP,Rice,0
MNP,Sorghum,0
MNP,Soybean,0
MNP,Stimulants,0
MNP,Sugarbeet,0
MNP,Sugarcane,0
MNP,Sunflower,0
MNP,Tobacco,0
MNP,Vegetables,0
MNP,Wheat,0
MNP,Yamsandotherroots,0
MOZ,Banana,1132353.125234738
MOZ,Barley,0
MOZ,Cassava,13257437.68547333
MOZ,Cotton,88168.52339959284
MOZ,CropsNES,940007.1733216624
MOZ,Groundnut,117400.9099529218
MOZ,Maize,1860958.9496407658
MOZ,Millet,29665.087819421955
MOZ,Oilpalmfruit,0
MOZ,Olives,0
MOZ,Othercereals,1.2557400036603212
MOZ,PotatoAndSweetpotato,974942.1918181657
MOZ,Pulses,413671.57677505445
MOZ,Rapeseed,0
MOZ,Rice,164661.23256016336
MOZ,Sorghum,146260.812751526
MOZ,Soybean,183.81504821777344
MOZ,Stimulants,31566.89037866518
MOZ,Sugarbeet,0
MOZ,Sugarcane,3211401.3188563883
MOZ,Sunflower,15073.275294465944
MOZ,Tobacco,100000.71682174504
MOZ,Vegetables,1051317.319140559
MOZ,Wheat,16351.360023412853
MOZ,Yamsandotherroots,1524.8240869045258
MRT,Banana,0
MRT,Barley,1529.7648340463638
MRT,Cassava,0
MRT,Cotton,0
MRT,CropsNES,33296.43740687185
MRT,Groundnut,839.1684428786393
MRT,Maize,21638.370274420828
MRT,Millet,2509.0046109184623
MRT,Oilpalmfruit,0
MRT,Olives,0
MRT,Othercereals,0.2536546289920807
MRT,PotatoAndSweetpotato,6186.887469897978
MRT,Pulses,53926.08879746497
MRT,Rapeseed,0
MRT,Rice,332506.54337882996
MRT,Sorghum,67166.80804023147
MRT,Soybean,0
MRT,Stimulants,0
MRT,Sugarbeet,0
MRT,Sugarcane,0
MRT,Sunflower,0
MRT,Tobacco,0
MRT,Vegetables,14519.882704205811
MRT,Wheat,6675.142194737215
MRT,Yamsandotherroots,2828.105155944824
MSR,Banana,0
MSR,Barley,0
MSR,Cassava,0
MSR,Cotton,0
MSR,CropsNES,0
MSR,Groundnut,0
MSR,Maize,0
MSR,Millet,0
MSR,Oilpalmfruit,0
MSR,Olives,0
MSR,Othercereals,0
MSR,PotatoAndSweetpotato,0
MSR,Pulses,0
MSR,Rapeseed,0
MSR,Rice,0
MSR,Sorghum,0
MSR,Soybean,0
MSR,Stimulants,0
MSR,Sugarbeet,0
MSR,Sugarcane,0
MSR,Sunflower,0
MSR,Tobacco,0
MSR,Vegetables,0
MSR,Wheat,0
MSR,Yamsandotherroots,0
MTQ,Banana,0
MTQ,Barley,0
MTQ,Cassava,0
MTQ,Cotton,0
MTQ,CropsNES,0
MTQ,Groundnut,0
MTQ,Maize,0
MTQ,Millet,0
MTQ,Oilpalmfruit,0
MTQ,Olives,0
MTQ,Othercereals,0
MTQ,PotatoAndSweetpotato,0
MTQ,Pulses,0
MTQ,Rapeseed,0
MTQ,Rice,0
MTQ,Sorghum,0
MTQ,Soybean,0
MTQ,Stimulants,0
MTQ,Sugarbeet,0
MTQ,Sugarcane,0
MTQ,Sunflower,0
MTQ,Tobacco,0
MTQ,Vegetables,0
MTQ,Wheat,0
MTQ,Yamsandotherroots,0
MUS,Banana,0
MUS,Barley,0
MUS,Cassava,0
MUS,Cotton,0
MUS,CropsNES,0
MUS,Groundnut,0
MUS,Maize,0
MUS,Millet,0
MUS,Oilpalmfruit,0
MUS,Olives,0
MUS,Othercereals,0
MUS,PotatoAndSweetpotato,0
MUS,Pulses,0
MUS,Rapeseed,0
MUS,Rice,0
MUS,Sorghum,0
MUS,Soybean,0
MUS,Stimulants,0
MUS,Sugarbeet,0
MUS,Sugarcane,0
MUS,Sunflower,0
MUS,Tobacco,0
MUS,Vegetables,0
MUS,Wheat,0
MUS,Yamsandotherroots,0
MWI,Banana,642086.8725160956
MWI,Barley,0
MWI,Cassava,5846167.200800464
MWI,Cotton,58365.489535736386
MWI,CropsNES,1074798.5163869448
MWI,Groundnut,349569.7187370062
MWI,Maize,3878990.0511089563
MWI,Millet,45620.88494230551
MWI,Oilpalmfruit,0
MWI,Olives,0
MWI,Othercereals,3.484753131866455
MWI,PotatoAndSweetpotato,3969068.2372978684
MWI,Pulses,794470.2857409604
MWI,Rapeseed,0
MWI,Rice,147521.20775112486
MWI,Sorghum,127453.37160871597
MWI,Soybean,201992.63710302114
MWI,Stimulants,62079.437451979844
MWI,Sugarbeet,0
MWI,Sugarcane,2780620.079384804
MWI,Sunflower,25348.31498242938
MWI,Tobacco,110433.98408379685
MWI,Vegetables,2004808.96832826
MWI,Wheat,113.48988389968872
MWI,Yamsandotherroots,374695.00253718067
MYS,Banana,490131.0168132782
MYS,Barley,0
MYS,Cassava,9215.70922088623
MYS,Cotton,0
MYS,CropsNES,1739795.521440506
